"","numid1","numid2","relation","node1","node2","value","sample","time"
"2361",13,16,"InputDecision","S13_AstPrin.2","S18_Prin.2",4,2,2
"2362",13,16,"InputDecision","S13_AstPrin.2","S18_Prin.2",4,2,3
"2363",13,16,"Recognition","S13_AstPrin.2","S18_Prin.2",4,2,2
"2364",13,16,"Recognition","S13_AstPrin.2","S18_Prin.2",3,2,3
"2365",13,16,"Innovation","S13_AstPrin.2","S18_Prin.2",2,2,3
"2366",13,18,"Collaboration","S13_AstPrin.2","S23_AstPrin.2",4,2,1
"2367",13,18,"Collaboration","S13_AstPrin.2","S23_AstPrin.2",4,2,2
"2368",13,18,"Confidential","S13_AstPrin.2","S23_AstPrin.2",3,2,2
"2369",13,18,"Energy","S13_AstPrin.2","S23_AstPrin.2",4,2,1
"2370",13,18,"Energy","S13_AstPrin.2","S23_AstPrin.2",3,2,2
"2371",13,18,"InfoWork","S13_AstPrin.2","S23_AstPrin.2",4,2,2
"2372",13,18,"InputDecision","S13_AstPrin.2","S23_AstPrin.2",4,2,2
"2373",13,18,"Recognition","S13_AstPrin.2","S23_AstPrin.2",4,2,2
"2374",13,24,"Collaboration","S13_AstPrin.2","S37_AstPrin.2",4,2,1
"2375",13,24,"Collaboration","S13_AstPrin.2","S37_AstPrin.2",4,2,2
"2376",13,24,"Confidential","S13_AstPrin.2","S37_AstPrin.2",3,2,2
"2377",13,24,"Energy","S13_AstPrin.2","S37_AstPrin.2",4,2,1
"2378",13,24,"Energy","S13_AstPrin.2","S37_AstPrin.2",3,2,2
"2379",13,24,"Energy","S13_AstPrin.2","S37_AstPrin.2",1,2,3
"2380",13,24,"InfoWork","S13_AstPrin.2","S37_AstPrin.2",4,2,2
"2381",13,24,"InputDecision","S13_AstPrin.2","S37_AstPrin.2",4,2,2
"2382",13,24,"Recognition","S13_AstPrin.2","S37_AstPrin.2",4,2,2
"2383",13,27,"Collaboration","S13_AstPrin.2","S5_Prin.2",4,2,3
"2384",13,27,"InfoWork","S13_AstPrin.2","S5_Prin.2",3,2,3
"2385",13,27,"InputDecision","S13_AstPrin.2","S5_Prin.2",3,2,3
"2386",13,27,"Innovation","S13_AstPrin.2","S5_Prin.2",2,2,3
"2387",14,2,"Collaboration","S14_Prin.2","D15_Superin.2",2,2,1
"2388",14,2,"Collaboration","S14_Prin.2","D15_Superin.2",2,2,2
"2389",14,2,"Confidential","S14_Prin.2","D15_Superin.2",1,2,2
"2390",14,2,"Confidential","S14_Prin.2","D15_Superin.2",1,2,3
"2391",14,2,"Energy","S14_Prin.2","D15_Superin.2",1,2,1
"2392",14,2,"Energy","S14_Prin.2","D15_Superin.2",1,2,2
"2393",14,2,"InfoWork","S14_Prin.2","D15_Superin.2",2,2,1
"2394",14,2,"InfoWork","S14_Prin.2","D15_Superin.2",1,2,2
"2395",14,2,"InfoWork","S14_Prin.2","D15_Superin.2",1,2,3
"2396",14,2,"InputDecision","S14_Prin.2","D15_Superin.2",2,2,1
"2397",14,2,"InputDecision","S14_Prin.2","D15_Superin.2",1,2,3
"2398",14,2,"Recognition","S14_Prin.2","D15_Superin.2",3,2,1
"2399",14,2,"Recognition","S14_Prin.2","D15_Superin.2",2,2,2
"2400",14,2,"Recognition","S14_Prin.2","D15_Superin.2",1,2,3
"2401",14,2,"Innovation","S14_Prin.2","D15_Superin.2",3,2,3
"2402",14,3,"Collaboration","S14_Prin.2","D16_Dir.2",2,2,1
"2403",14,3,"InfoWork","S14_Prin.2","D16_Dir.2",3,2,1
"2404",14,3,"InfoWork","S14_Prin.2","D16_Dir.2",1,2,3
"2405",14,3,"InputDecision","S14_Prin.2","D16_Dir.2",2,2,1
"2406",14,3,"Recognition","S14_Prin.2","D16_Dir.2",1,2,1
"2407",14,4,"Collaboration","S14_Prin.2","D1_Superin.2",2,2,2
"2408",14,4,"Collaboration","S14_Prin.2","D1_Superin.2",2,2,3
"2409",14,4,"Energy","S14_Prin.2","D1_Superin.2",2,2,2
"2410",14,4,"Energy","S14_Prin.2","D1_Superin.2",2,2,3
"2411",14,4,"InfoWork","S14_Prin.2","D1_Superin.2",2,2,2
"2412",14,4,"InfoWork","S14_Prin.2","D1_Superin.2",2,2,3
"2413",14,4,"InputDecision","S14_Prin.2","D1_Superin.2",2,2,2
"2414",14,4,"InputDecision","S14_Prin.2","D1_Superin.2",1,2,3
"2415",14,4,"Recognition","S14_Prin.2","D1_Superin.2",2,2,2
"2416",14,4,"Recognition","S14_Prin.2","D1_Superin.2",2,2,3
"2417",14,4,"Innovation","S14_Prin.2","D1_Superin.2",3,2,2
"2418",14,4,"Innovation","S14_Prin.2","D1_Superin.2",3,2,3
"2419",14,5,"Collaboration","S14_Prin.2","D22_Supv.2",2,2,1
"2420",14,5,"Energy","S14_Prin.2","D22_Supv.2",2,2,2
"2421",14,5,"Energy","S14_Prin.2","D22_Supv.2",1,2,3
"2422",14,5,"InfoWork","S14_Prin.2","D22_Supv.2",4,2,1
"2423",14,5,"InfoWork","S14_Prin.2","D22_Supv.2",2,2,2
"2424",14,5,"InfoWork","S14_Prin.2","D22_Supv.2",2,2,3
"2425",14,5,"InputDecision","S14_Prin.2","D22_Supv.2",2,2,1
"2426",14,5,"Recognition","S14_Prin.2","D22_Supv.2",2,2,1
"2427",14,5,"Innovation","S14_Prin.2","D22_Supv.2",3,2,3
"2428",14,7,"Collaboration","S14_Prin.2","D28_Supv.2",1,2,1
"2429",14,7,"Collaboration","S14_Prin.2","D28_Supv.2",1,2,3
"2430",14,7,"InfoWork","S14_Prin.2","D28_Supv.2",1,2,1
"2431",14,7,"InfoWork","S14_Prin.2","D28_Supv.2",1,2,3
"2432",14,7,"Innovation","S14_Prin.2","D28_Supv.2",2,2,3
"2433",14,8,"Collaboration","S14_Prin.2","D3_Dir.2",1,2,2
"2434",14,8,"InfoWork","S14_Prin.2","D3_Dir.2",1,2,1
"2435",14,8,"InputDecision","S14_Prin.2","D3_Dir.2",1,2,1
"2436",14,9,"Collaboration","S14_Prin.2","D4_Superin.2",2,2,1
"2437",14,9,"Collaboration","S14_Prin.2","D4_Superin.2",2,2,2
"2438",14,9,"Collaboration","S14_Prin.2","D4_Superin.2",2,2,3
"2439",14,9,"InfoWork","S14_Prin.2","D4_Superin.2",3,2,1
"2440",14,9,"InfoWork","S14_Prin.2","D4_Superin.2",1,2,2
"2441",14,9,"InfoWork","S14_Prin.2","D4_Superin.2",2,2,3
"2442",14,9,"InputDecision","S14_Prin.2","D4_Superin.2",2,2,1
"2443",14,9,"InputDecision","S14_Prin.2","D4_Superin.2",1,2,2
"2444",14,9,"InputDecision","S14_Prin.2","D4_Superin.2",1,2,3
"2445",14,9,"Recognition","S14_Prin.2","D4_Superin.2",2,2,1
"2446",14,9,"Recognition","S14_Prin.2","D4_Superin.2",1,2,2
"2447",14,9,"Recognition","S14_Prin.2","D4_Superin.2",2,2,3
"2448",14,9,"Innovation","S14_Prin.2","D4_Superin.2",3,2,3
"2449",14,10,"Innovation","S14_Prin.2","D6_Supv.2",2,2,1
"2450",14,10,"Innovation","S14_Prin.2","D6_Supv.2",2,2,2
"2451",14,11,"Collaboration","S14_Prin.2","D7_Superin.2",2,2,1
"2452",14,11,"Collaboration","S14_Prin.2","D7_Superin.2",2,2,2
"2453",14,11,"Collaboration","S14_Prin.2","D7_Superin.2",2,2,3
"2454",14,11,"Confidential","S14_Prin.2","D7_Superin.2",1,2,1
"2455",14,11,"Confidential","S14_Prin.2","D7_Superin.2",1,2,2
"2456",14,11,"Confidential","S14_Prin.2","D7_Superin.2",2,2,3
"2457",14,11,"Energy","S14_Prin.2","D7_Superin.2",2,2,1
"2458",14,11,"Energy","S14_Prin.2","D7_Superin.2",2,2,2
"2459",14,11,"Energy","S14_Prin.2","D7_Superin.2",2,2,3
"2460",14,11,"InfoWork","S14_Prin.2","D7_Superin.2",3,2,1
"2461",14,11,"InfoWork","S14_Prin.2","D7_Superin.2",2,2,2
"2462",14,11,"InfoWork","S14_Prin.2","D7_Superin.2",2,2,3
"2463",14,11,"InputDecision","S14_Prin.2","D7_Superin.2",2,2,1
"2464",14,11,"InputDecision","S14_Prin.2","D7_Superin.2",2,2,2
"2465",14,11,"InputDecision","S14_Prin.2","D7_Superin.2",2,2,3
"2466",14,11,"Recognition","S14_Prin.2","D7_Superin.2",2,2,1
"2467",14,11,"Recognition","S14_Prin.2","D7_Superin.2",2,2,2
"2468",14,11,"Recognition","S14_Prin.2","D7_Superin.2",2,2,3
"2469",14,11,"Innovation","S14_Prin.2","D7_Superin.2",2,2,3
"2470",14,12,"InfoWork","S14_Prin.2","D9_Asst.2",3,2,1
"2471",14,12,"InfoWork","S14_Prin.2","D9_Asst.2",1,2,3
"2472",14,12,"Innovation","S14_Prin.2","D9_Asst.2",2,2,1
"2473",14,14,"Innovation","S14_Prin.2","S14_Prin.2",1,2,1
"2474",14,15,"Collaboration","S14_Prin.2","S17_Prin.2",2,2,2
"2475",14,15,"Collaboration","S14_Prin.2","S17_Prin.2",2,2,3
"2476",14,15,"InfoWork","S14_Prin.2","S17_Prin.2",2,2,1
"2477",14,15,"InfoWork","S14_Prin.2","S17_Prin.2",2,2,2
"2478",14,15,"InfoWork","S14_Prin.2","S17_Prin.2",2,2,3
"2479",14,15,"Recognition","S14_Prin.2","S17_Prin.2",2,2,3
"2480",14,15,"Innovation","S14_Prin.2","S17_Prin.2",3,2,1
"2481",14,15,"Innovation","S14_Prin.2","S17_Prin.2",4,2,2
"2482",14,16,"InfoWork","S14_Prin.2","S18_Prin.2",1,2,1
"2483",14,16,"Innovation","S14_Prin.2","S18_Prin.2",2,2,1
"2484",14,17,"Collaboration","S14_Prin.2","S1_Prin.2",1,2,1
"2485",14,18,"InfoWork","S14_Prin.2","S23_AstPrin.2",1,2,1
"2486",14,18,"Innovation","S14_Prin.2","S23_AstPrin.2",2,2,1
"2487",14,19,"Collaboration","S14_Prin.2","S24_Prin.2",2,2,1
"2488",14,19,"Collaboration","S14_Prin.2","S24_Prin.2",2,2,2
"2489",14,19,"Collaboration","S14_Prin.2","S24_Prin.2",2,2,3
"2490",14,19,"Confidential","S14_Prin.2","S24_Prin.2",1,2,1
"2491",14,19,"Energy","S14_Prin.2","S24_Prin.2",2,2,1
"2492",14,19,"InfoWork","S14_Prin.2","S24_Prin.2",4,2,1
"2493",14,19,"InfoWork","S14_Prin.2","S24_Prin.2",2,2,2
"2494",14,19,"InfoWork","S14_Prin.2","S24_Prin.2",2,2,3
"2495",14,19,"InputDecision","S14_Prin.2","S24_Prin.2",3,2,1
"2496",14,19,"InputDecision","S14_Prin.2","S24_Prin.2",2,2,2
"2497",14,19,"InputDecision","S14_Prin.2","S24_Prin.2",1,2,3
"2498",14,19,"Recognition","S14_Prin.2","S24_Prin.2",3,2,1
"2499",14,19,"Recognition","S14_Prin.2","S24_Prin.2",2,2,2
"2500",14,19,"Innovation","S14_Prin.2","S24_Prin.2",3,2,3
"2501",14,20,"Collaboration","S14_Prin.2","S2_Prin.2",1,2,1
"2502",14,20,"Collaboration","S14_Prin.2","S2_Prin.2",2,2,2
"2503",14,20,"Collaboration","S14_Prin.2","S2_Prin.2",2,2,3
"2504",14,20,"InfoWork","S14_Prin.2","S2_Prin.2",3,2,1
"2505",14,20,"InfoWork","S14_Prin.2","S2_Prin.2",2,2,2
"2506",14,20,"InfoWork","S14_Prin.2","S2_Prin.2",1,2,3
"2507",14,20,"InputDecision","S14_Prin.2","S2_Prin.2",1,2,1
"2508",14,20,"Recognition","S14_Prin.2","S2_Prin.2",1,2,1
"2509",14,20,"Recognition","S14_Prin.2","S2_Prin.2",2,2,2
"2510",14,21,"Collaboration","S14_Prin.2","S34_Prin.2",1,2,1
"2511",14,21,"InfoWork","S14_Prin.2","S34_Prin.2",2,2,1
"2512",14,22,"Collaboration","S14_Prin.2","S35_Prin.2",3,2,1
"2513",14,22,"Collaboration","S14_Prin.2","S35_Prin.2",4,2,2
"2514",14,22,"Collaboration","S14_Prin.2","S35_Prin.2",4,2,3
"2515",14,22,"Confidential","S14_Prin.2","S35_Prin.2",1,2,1
"2516",14,22,"Confidential","S14_Prin.2","S35_Prin.2",2,2,2
"2517",14,22,"Confidential","S14_Prin.2","S35_Prin.2",3,2,3
"2518",14,22,"Energy","S14_Prin.2","S35_Prin.2",1,2,1
"2519",14,22,"Energy","S14_Prin.2","S35_Prin.2",4,2,2
"2520",14,22,"Energy","S14_Prin.2","S35_Prin.2",4,2,3
"2521",14,22,"InfoWork","S14_Prin.2","S35_Prin.2",4,2,1
"2522",14,22,"InfoWork","S14_Prin.2","S35_Prin.2",4,2,2
"2523",14,22,"InfoWork","S14_Prin.2","S35_Prin.2",4,2,3
"2524",14,22,"InputDecision","S14_Prin.2","S35_Prin.2",3,2,1
"2525",14,22,"InputDecision","S14_Prin.2","S35_Prin.2",3,2,2
"2526",14,22,"InputDecision","S14_Prin.2","S35_Prin.2",3,2,3
"2527",14,22,"Recognition","S14_Prin.2","S35_Prin.2",3,2,1
"2528",14,22,"Recognition","S14_Prin.2","S35_Prin.2",2,2,2
"2529",14,22,"Recognition","S14_Prin.2","S35_Prin.2",3,2,3
"2530",14,22,"Innovation","S14_Prin.2","S35_Prin.2",3,2,1
"2531",14,22,"Innovation","S14_Prin.2","S35_Prin.2",3,2,2
"2532",14,22,"Innovation","S14_Prin.2","S35_Prin.2",3,2,3
"2533",14,23,"Collaboration","S14_Prin.2","S36_Prin.2",3,2,1
"2534",14,23,"Collaboration","S14_Prin.2","S36_Prin.2",4,2,2
"2535",14,23,"Collaboration","S14_Prin.2","S36_Prin.2",1,2,3
"2536",14,23,"Confidential","S14_Prin.2","S36_Prin.2",1,2,1
"2537",14,23,"Confidential","S14_Prin.2","S36_Prin.2",2,2,2
"2538",14,23,"Energy","S14_Prin.2","S36_Prin.2",2,2,1
"2539",14,23,"Energy","S14_Prin.2","S36_Prin.2",4,2,2
"2540",14,23,"InfoWork","S14_Prin.2","S36_Prin.2",4,2,1
"2541",14,23,"InfoWork","S14_Prin.2","S36_Prin.2",4,2,2
"2542",14,23,"InputDecision","S14_Prin.2","S36_Prin.2",3,2,1
"2543",14,23,"InputDecision","S14_Prin.2","S36_Prin.2",3,2,2
"2544",14,23,"Recognition","S14_Prin.2","S36_Prin.2",3,2,1
"2545",14,23,"Recognition","S14_Prin.2","S36_Prin.2",2,2,2
"2546",14,24,"Collaboration","S14_Prin.2","S37_AstPrin.2",2,2,3
"2547",14,24,"InfoWork","S14_Prin.2","S37_AstPrin.2",1,2,3
"2548",14,24,"Innovation","S14_Prin.2","S37_AstPrin.2",1,2,1
"2549",14,24,"Innovation","S14_Prin.2","S37_AstPrin.2",3,2,3
"2550",14,26,"Innovation","S14_Prin.2","S3_AstPrin.2",3,2,1
"2551",14,26,"Innovation","S14_Prin.2","S3_AstPrin.2",3,2,2
"2552",14,27,"Collaboration","S14_Prin.2","S5_Prin.2",2,2,1
"2553",14,27,"Collaboration","S14_Prin.2","S5_Prin.2",2,2,2
"2554",14,27,"Confidential","S14_Prin.2","S5_Prin.2",1,2,1
"2555",14,27,"Energy","S14_Prin.2","S5_Prin.2",2,2,1
"2556",14,27,"InfoWork","S14_Prin.2","S5_Prin.2",3,2,1
"2557",14,27,"InfoWork","S14_Prin.2","S5_Prin.2",2,2,2
"2558",14,27,"InputDecision","S14_Prin.2","S5_Prin.2",3,2,1
"2559",14,27,"Recognition","S14_Prin.2","S5_Prin.2",3,2,1
"2560",14,27,"Recognition","S14_Prin.2","S5_Prin.2",2,2,2
"2561",14,27,"Innovation","S14_Prin.2","S5_Prin.2",2,2,1
"2562",14,27,"Innovation","S14_Prin.2","S5_Prin.2",2,2,2
"2563",14,28,"Collaboration","S14_Prin.2","S8_Prin.2",1,2,1
"2564",14,28,"Collaboration","S14_Prin.2","S8_Prin.2",2,2,2
"2565",14,28,"Collaboration","S14_Prin.2","S8_Prin.2",2,2,3
"2566",14,28,"InfoWork","S14_Prin.2","S8_Prin.2",2,2,1
"2567",14,28,"InfoWork","S14_Prin.2","S8_Prin.2",1,2,2
"2568",14,28,"InfoWork","S14_Prin.2","S8_Prin.2",2,2,3
"2569",14,28,"InputDecision","S14_Prin.2","S8_Prin.2",1,2,1
"2570",14,28,"Recognition","S14_Prin.2","S8_Prin.2",1,2,1
"2571",14,28,"Recognition","S14_Prin.2","S8_Prin.2",2,2,2
"2572",14,28,"Innovation","S14_Prin.2","S8_Prin.2",3,2,1
"2573",14,28,"Innovation","S14_Prin.2","S8_Prin.2",2,2,2
"2574",15,1,"Innovation","S17_Prin.2","D11_Supv.2",3,2,2
"2575",15,2,"Collaboration","S17_Prin.2","D15_Superin.2",4,2,1
"2576",15,2,"Collaboration","S17_Prin.2","D15_Superin.2",2,2,2
"2577",15,2,"Confidential","S17_Prin.2","D15_Superin.2",1,2,2
"2578",15,2,"Energy","S17_Prin.2","D15_Superin.2",2,2,1
"2579",15,2,"Energy","S17_Prin.2","D15_Superin.2",2,2,2
"2580",15,2,"InfoWork","S17_Prin.2","D15_Superin.2",1,2,2
"2581",15,2,"InputDecision","S17_Prin.2","D15_Superin.2",1,2,2
"2582",15,2,"Recognition","S17_Prin.2","D15_Superin.2",2,2,2
"2583",15,2,"Innovation","S17_Prin.2","D15_Superin.2",3,2,3
"2584",15,3,"Collaboration","S17_Prin.2","D16_Dir.2",3,2,1
"2585",15,3,"Collaboration","S17_Prin.2","D16_Dir.2",1,2,2
"2586",15,3,"Confidential","S17_Prin.2","D16_Dir.2",2,2,3
"2587",15,3,"Energy","S17_Prin.2","D16_Dir.2",2,2,3
"2588",15,3,"InfoWork","S17_Prin.2","D16_Dir.2",2,2,3
"2589",15,3,"InputDecision","S17_Prin.2","D16_Dir.2",2,2,3
"2590",15,3,"Innovation","S17_Prin.2","D16_Dir.2",2,2,2
"2591",15,3,"Innovation","S17_Prin.2","D16_Dir.2",3,2,3
"2592",15,4,"Collaboration","S17_Prin.2","D1_Superin.2",2,2,2
"2593",15,4,"Collaboration","S17_Prin.2","D1_Superin.2",2,2,3
"2594",15,4,"Confidential","S17_Prin.2","D1_Superin.2",1,2,2
"2595",15,4,"Confidential","S17_Prin.2","D1_Superin.2",2,2,3
"2596",15,4,"Energy","S17_Prin.2","D1_Superin.2",2,2,2
"2597",15,4,"InfoWork","S17_Prin.2","D1_Superin.2",2,2,2
"2598",15,4,"InfoWork","S17_Prin.2","D1_Superin.2",4,2,3
"2599",15,4,"InputDecision","S17_Prin.2","D1_Superin.2",3,2,2
"2600",15,4,"InputDecision","S17_Prin.2","D1_Superin.2",2,2,3
"2601",15,4,"Recognition","S17_Prin.2","D1_Superin.2",2,2,2
"2602",15,4,"Recognition","S17_Prin.2","D1_Superin.2",1,2,3
"2603",15,4,"Innovation","S17_Prin.2","D1_Superin.2",2,2,2
"2604",15,4,"Innovation","S17_Prin.2","D1_Superin.2",3,2,3
"2605",15,5,"Collaboration","S17_Prin.2","D22_Supv.2",4,2,1
"2606",15,5,"Collaboration","S17_Prin.2","D22_Supv.2",3,2,2
"2607",15,5,"Confidential","S17_Prin.2","D22_Supv.2",2,2,2
"2608",15,5,"Confidential","S17_Prin.2","D22_Supv.2",1,2,3
"2609",15,5,"InfoWork","S17_Prin.2","D22_Supv.2",4,2,2
"2610",15,5,"InfoWork","S17_Prin.2","D22_Supv.2",2,2,3
"2611",15,5,"InputDecision","S17_Prin.2","D22_Supv.2",4,2,2
"2612",15,5,"Recognition","S17_Prin.2","D22_Supv.2",3,2,2
"2613",15,5,"Innovation","S17_Prin.2","D22_Supv.2",2,2,2
"2614",15,5,"Innovation","S17_Prin.2","D22_Supv.2",2,2,3
"2615",15,6,"Innovation","S17_Prin.2","D25_Supv.2",1,2,2
"2616",15,7,"Collaboration","S17_Prin.2","D28_Supv.2",3,2,1
"2617",15,7,"Collaboration","S17_Prin.2","D28_Supv.2",1,2,2
"2618",15,8,"Collaboration","S17_Prin.2","D3_Dir.2",1,2,2
"2619",15,8,"Confidential","S17_Prin.2","D3_Dir.2",1,2,2
"2620",15,8,"Energy","S17_Prin.2","D3_Dir.2",1,2,2
"2621",15,8,"InfoWork","S17_Prin.2","D3_Dir.2",1,2,2
"2622",15,8,"InfoWork","S17_Prin.2","D3_Dir.2",2,2,3
"2623",15,8,"InputDecision","S17_Prin.2","D3_Dir.2",1,2,2
"2624",15,8,"Innovation","S17_Prin.2","D3_Dir.2",1,2,2
"2625",15,8,"Innovation","S17_Prin.2","D3_Dir.2",1,2,3
"2626",15,9,"Collaboration","S17_Prin.2","D4_Superin.2",4,2,1
"2627",15,9,"Collaboration","S17_Prin.2","D4_Superin.2",1,2,2
"2628",15,9,"Collaboration","S17_Prin.2","D4_Superin.2",2,2,3
"2629",15,9,"Confidential","S17_Prin.2","D4_Superin.2",2,2,1
"2630",15,9,"Confidential","S17_Prin.2","D4_Superin.2",2,2,2
"2631",15,9,"Confidential","S17_Prin.2","D4_Superin.2",2,2,3
"2632",15,9,"InfoWork","S17_Prin.2","D4_Superin.2",1,2,2
"2633",15,9,"InfoWork","S17_Prin.2","D4_Superin.2",2,2,3
"2634",15,9,"InputDecision","S17_Prin.2","D4_Superin.2",1,2,2
"2635",15,9,"InputDecision","S17_Prin.2","D4_Superin.2",2,2,3
"2636",15,9,"Recognition","S17_Prin.2","D4_Superin.2",1,2,2
"2637",15,9,"Innovation","S17_Prin.2","D4_Superin.2",2,2,3
"2638",15,10,"Collaboration","S17_Prin.2","D6_Supv.2",1,2,2
"2639",15,10,"Confidential","S17_Prin.2","D6_Supv.2",1,2,2
"2640",15,10,"InfoWork","S17_Prin.2","D6_Supv.2",1,2,2
"2641",15,10,"InfoWork","S17_Prin.2","D6_Supv.2",1,2,3
"2642",15,10,"InputDecision","S17_Prin.2","D6_Supv.2",1,2,2
"2643",15,10,"Innovation","S17_Prin.2","D6_Supv.2",3,2,2
"2644",15,10,"Innovation","S17_Prin.2","D6_Supv.2",1,2,3
"2645",15,11,"Collaboration","S17_Prin.2","D7_Superin.2",3,2,2
"2646",15,11,"Collaboration","S17_Prin.2","D7_Superin.2",2,2,3
"2647",15,11,"Confidential","S17_Prin.2","D7_Superin.2",3,2,2
"2648",15,11,"Confidential","S17_Prin.2","D7_Superin.2",2,2,3
"2649",15,11,"Energy","S17_Prin.2","D7_Superin.2",2,2,2
"2650",15,11,"InfoWork","S17_Prin.2","D7_Superin.2",3,2,2
"2651",15,11,"InfoWork","S17_Prin.2","D7_Superin.2",4,2,3
"2652",15,11,"InputDecision","S17_Prin.2","D7_Superin.2",3,2,2
"2653",15,11,"InputDecision","S17_Prin.2","D7_Superin.2",3,2,3
"2654",15,11,"Recognition","S17_Prin.2","D7_Superin.2",2,2,2
"2655",15,11,"Recognition","S17_Prin.2","D7_Superin.2",1,2,3
"2656",15,11,"Innovation","S17_Prin.2","D7_Superin.2",1,2,3
"2657",15,12,"Collaboration","S17_Prin.2","D9_Asst.2",2,2,2
"2658",15,12,"Energy","S17_Prin.2","D9_Asst.2",2,2,2
"2659",15,12,"InfoWork","S17_Prin.2","D9_Asst.2",1,2,2
"2660",15,12,"InfoWork","S17_Prin.2","D9_Asst.2",2,2,3
"2661",15,12,"Innovation","S17_Prin.2","D9_Asst.2",3,2,2
"2662",15,14,"Collaboration","S17_Prin.2","S14_Prin.2",4,2,1
"2663",15,14,"Collaboration","S17_Prin.2","S14_Prin.2",4,2,2
"2664",15,14,"Confidential","S17_Prin.2","S14_Prin.2",3,2,2
"2665",15,14,"Confidential","S17_Prin.2","S14_Prin.2",1,2,3
"2666",15,14,"Energy","S17_Prin.2","S14_Prin.2",4,2,2
"2667",15,14,"InfoWork","S17_Prin.2","S14_Prin.2",3,2,2
"2668",15,14,"InfoWork","S17_Prin.2","S14_Prin.2",1,2,3
"2669",15,14,"InputDecision","S17_Prin.2","S14_Prin.2",3,2,2
"2670",15,14,"Innovation","S17_Prin.2","S14_Prin.2",3,2,3
"2671",15,15,"Innovation","S17_Prin.2","S17_Prin.2",3,2,2
"2672",15,16,"Innovation","S17_Prin.2","S18_Prin.2",3,2,2
"2673",15,16,"Innovation","S17_Prin.2","S18_Prin.2",3,2,3
"2674",15,17,"Collaboration","S17_Prin.2","S1_Prin.2",1,2,2
"2675",15,17,"Energy","S17_Prin.2","S1_Prin.2",1,2,2
"2676",15,18,"Innovation","S17_Prin.2","S23_AstPrin.2",2,2,2
"2677",15,18,"Innovation","S17_Prin.2","S23_AstPrin.2",3,2,3
"2678",15,19,"Collaboration","S17_Prin.2","S24_Prin.2",3,2,1
"2679",15,19,"Collaboration","S17_Prin.2","S24_Prin.2",4,2,2
"2680",15,19,"Collaboration","S17_Prin.2","S24_Prin.2",2,2,3
"2681",15,19,"Confidential","S17_Prin.2","S24_Prin.2",2,2,1
"2682",15,19,"Confidential","S17_Prin.2","S24_Prin.2",4,2,2
"2683",15,19,"Confidential","S17_Prin.2","S24_Prin.2",3,2,3
"2684",15,19,"Energy","S17_Prin.2","S24_Prin.2",4,2,2
"2685",15,19,"Energy","S17_Prin.2","S24_Prin.2",3,2,3
"2686",15,19,"InfoWork","S17_Prin.2","S24_Prin.2",4,2,2
"2687",15,19,"InfoWork","S17_Prin.2","S24_Prin.2",3,2,3
"2688",15,19,"InputDecision","S17_Prin.2","S24_Prin.2",4,2,2
"2689",15,19,"InputDecision","S17_Prin.2","S24_Prin.2",3,2,3
"2690",15,19,"Innovation","S17_Prin.2","S24_Prin.2",2,2,2
"2691",15,19,"Innovation","S17_Prin.2","S24_Prin.2",3,2,3
"2692",15,20,"Collaboration","S17_Prin.2","S2_Prin.2",3,2,2
"2693",15,20,"Confidential","S17_Prin.2","S2_Prin.2",3,2,2
"2694",15,20,"Confidential","S17_Prin.2","S2_Prin.2",3,2,3
"2695",15,20,"Energy","S17_Prin.2","S2_Prin.2",3,2,2
"2696",15,20,"Energy","S17_Prin.2","S2_Prin.2",2,2,3
"2697",15,20,"InfoWork","S17_Prin.2","S2_Prin.2",3,2,2
"2698",15,20,"InputDecision","S17_Prin.2","S2_Prin.2",3,2,2
"2699",15,20,"Innovation","S17_Prin.2","S2_Prin.2",2,2,2
"2700",15,20,"Innovation","S17_Prin.2","S2_Prin.2",3,2,3
"2701",15,21,"Collaboration","S17_Prin.2","S34_Prin.2",1,2,1
"2702",15,21,"Collaboration","S17_Prin.2","S34_Prin.2",1,2,2
"2703",15,21,"InfoWork","S17_Prin.2","S34_Prin.2",1,2,2
"2704",15,21,"InputDecision","S17_Prin.2","S34_Prin.2",2,2,2
"2705",15,22,"Collaboration","S17_Prin.2","S35_Prin.2",4,2,1
"2706",15,22,"Collaboration","S17_Prin.2","S35_Prin.2",3,2,2
"2707",15,22,"Confidential","S17_Prin.2","S35_Prin.2",2,2,1
"2708",15,22,"Confidential","S17_Prin.2","S35_Prin.2",3,2,2
"2709",15,22,"Confidential","S17_Prin.2","S35_Prin.2",1,2,3
"2710",15,22,"Energy","S17_Prin.2","S35_Prin.2",3,2,2
"2711",15,22,"InfoWork","S17_Prin.2","S35_Prin.2",3,2,2
"2712",15,22,"InputDecision","S17_Prin.2","S35_Prin.2",3,2,2
"2713",15,22,"Innovation","S17_Prin.2","S35_Prin.2",3,2,2
"2714",15,22,"Innovation","S17_Prin.2","S35_Prin.2",3,2,3
"2715",15,23,"Collaboration","S17_Prin.2","S36_Prin.2",4,2,1
"2716",15,23,"Collaboration","S17_Prin.2","S36_Prin.2",3,2,2
"2717",15,23,"Confidential","S17_Prin.2","S36_Prin.2",3,2,1
"2718",15,23,"Confidential","S17_Prin.2","S36_Prin.2",3,2,2
"2719",15,23,"Energy","S17_Prin.2","S36_Prin.2",3,2,2
"2720",15,23,"InfoWork","S17_Prin.2","S36_Prin.2",3,2,2
